fecha,estacion_id,t_promedio_c,t_minima_c,t_maxima_c,hdd,cdd,hdd_acumulado,evento_helada,enso_index,precipitacion_mm
2024-12-13,EST003,13.67,8.63,18.88,0.0,3.67,0.19,0,0.25,5.38
2024-12-14,EST001,14.85,10.65,20.86,0.0,4.85,1.87,0,-0.457,2.62
2024-12-14,EST002,13.11,8.6,18.87,0.0,3.11,12.0,0,0.113,0.27
2024-12-14,EST003,10.28,5.94,14.19,0.0,0.28,0.19,0,0.796,5.55
2024-12-15,EST001,12.37,9.14,16.65,0.0,2.37,1.87,0,-0.195,4.34
2024-12-15,EST002,11.1,7.51,18.12,0.0,1.1,12.0,0,0.211,4.76
2024-12-15,EST003,9.37,4.56,16.7,0.63,0.0,0.82,0,0.207,6.2
2024-12-16,EST001,16.13,12.05,22.07,0.0,6.13,1.87,0,-0.395,4.88
2024-12-16,EST002,15.56,12.44,19.27,0.0,5.56,12.0,0,-0.162,3.32
2024-12-16,EST003,14.34,11.02,21.92,0.0,4.34,0.82,0,-0.578,7.76
2024-12-17,EST001,10.66,9.35,16.02,0.0,0.66,1.87,0,-0.254,0.67
2024-12-17,EST002,8.04,4.05,14.5,1.96,0.0,13.96,0,-0.002,4.17
2024-12-17,EST003,13.92,9.96,16.78,0.0,3.92,0.82,0,-0.604,3.39
2024-12-18,EST001,12.17,6.89,18.31,0.0,2.17,1.87,0,0.017,3.16
2024-12-18,EST002,8.79,4.17,14.58,1.21,0.0,15.17,0,-0.881,1.5
2024-12-18,EST003,10.99,6.81,14.78,0.0,0.99,0.82,0,-0.176,3.37
2024-12-19,EST001,12.17,9.24,16.21,0.0,2.17,1.87,0,-0.475,5.14
2024-12-19,EST002,13.67,10.83,20.95,0.0,3.67,15.17,0,-0.245,8.59
2024-12-19,EST003,11.11,10.15,16.71,0.0,1.11,0.82,0,-0.076,4.1
2024-12-20,EST001,10.96,7.01,15.19,0.0,0.96,1.87,0,-0.228,6.52
2024-12-20,EST002,12.7,7.79,17.35,0.0,2.7,15.17,0,-0.24,0.54
2024-12-20,EST003,11.79,10.81,15.9,0.0,1.79,0.82,0,-0.162,5.69
2024-12-21,EST001,11.9,7.38,13.63,0.0,1.9,1.87,0,-0.14,1.04
2024-12-21,EST002,9.22,5.5,16.13,0.78,0.0,15.95,0,-0.012,4.05
2024-12-21,EST003,12.67,9.74,16.85,0.0,2.67,0.82,0,0.005,0.16
2024-12-22,EST001,14.05,10.63,20.29,0.0,4.05,1.87,0,0.179,1.02
2024-12-22,EST002,10.79,8.07,13.07,0.0,0.79,15.95,0,-0.42,11.32
2024-12-22,EST003,14.24,7.36,20.48,0.0,4.24,0.82,0,-0.332,2.85
2024-12-23,EST001,14.04,9.38,18.17,0.0,4.04,1.87,0,-0.549,13.86
2024-12-23,EST002,11.89,8.38,17.06,0.0,1.89,15.95,0,-0.169,4.37
2024-12-23,EST003,15.94,12.13,19.2,0.0,5.94,0.82,0,-0.145,2.61
2024-12-24,EST001,16.13,10.37,21.29,0.0,6.13,1.87,0,-0.466,0.32
2024-12-24,EST002,12.28,7.78,16.72,0.0,2.28,15.95,0,-0.227,2.22
2024-12-24,EST003,12.66,12.23,16.01,0.0,2.66,0.82,0,-0.271,7.62
2024-12-25,EST001,10.54,6.27,15.88,0.0,0.54,1.87,0,0.321,7.79
2024-12-25,EST002,12.1,8.81,16.1,0.0,2.1,15.95,0,-0.141,2.7
2024-12-25,EST003,14.1,9.47,19.99,0.0,4.1,0.82,0,0.309,9.59
2024-12-26,EST001,12.88,7.23,17.35,0.0,2.88,1.87,0,0.3,7.18
2024-12-26,EST002,14.76,10.62,18.76,0.0,4.76,15.95,0,-0.473,3.88
2024-12-26,EST003,16.55,13.01,22.73,0.0,6.55,0.82,0,0.198,3.15
2024-12-27,EST001,15.86,15.5,19.03,0.0,5.86,1.87,0,-0.316,1.54
2024-12-27,EST002,13.08,8.64,18.67,0.0,3.08,15.95,0,0.138,1.15
2024-12-27,EST003,9.67,5.08,13.72,0.33,0.0,1.15,0,-0.512,6.91
2024-12-28,EST001,16.06,9.72,21.34,0.0,6.06,1.87,0,0.16,8.11
2024-12-28,EST002,10.64,4.97,16.05,0.0,0.64,15.95,0,0.247,4.56
2024-12-28,EST003,15.96,11.62,18.73,0.0,5.96,1.15,0,0.408,1.16
2024-12-29,EST001,15.7,11.84,22.46,0.0,5.7,1.87,0,0.327,5.29
2024-12-29,EST002,13.51,8.88,15.49,0.0,3.51,15.95,0,0.022,0.65
2024-12-29,EST003,13.15,10.86,16.37,0.0,3.15,1.15,0,0.468,7.21
2024-12-30,EST001,12.56,8.28,17.19,0.0,2.56,1.87,0,0.171,1.97
2024-12-30,EST002,14.72,11.1,19.09,0.0,4.72,15.95,0,0.007,2.23
2024-12-30,EST003,13.54,10.35,19.24,0.0,3.54,1.15,0,0.365,1.84
2024-12-31,EST001,12.24,7.55,16.59,0.0,2.24,1.87,0,0.153,5.67
2024-12-31,EST002,14.95,11.86,18.54,0.0,4.95,15.95,0,-0.079,1.1
2024-12-31,EST003,14.13,11.87,22.63,0.0,4.13,1.15,0,0.403,4.04
