escenario,hdd_90dias,payoff_usd,pnl_neto_usd,activado,cap_alcanzado
8634,18.85,0.0,-580.0,0,0
8635,36.78,0.0,-580.0,0,0
8636,62.13,6031.82,5451.82,1,0
8637,67.93,6750.0,6170.0,1,1
8638,38.66,163.9,-416.1,1,0
8639,51.93,3483.08,2903.08,1,0
8640,22.58,0.0,-580.0,0,0
8641,52.81,3701.73,3121.73,1,0
8642,33.03,0.0,-580.0,0,0
8643,104.85,6750.0,6170.0,1,1
8644,39.0,250.98,-329.02,1,0
8645,22.56,0.0,-580.0,0,0
8646,12.65,0.0,-580.0,0,0
8647,40.01,501.87,-78.13,1,0
8648,7.58,0.0,-580.0,0,0
8649,51.8,3449.05,2869.05,1,0
8650,27.8,0.0,-580.0,0,0
8651,33.99,0.0,-580.0,0,0
8652,25.3,0.0,-580.0,0,0
8653,94.85,6750.0,6170.0,1,1
8654,49.6,2901.16,2321.16,1,0
8655,33.5,0.0,-580.0,0,0
8656,50.78,3195.35,2615.35,1,0
8657,50.38,3095.66,2515.66,1,0
8658,8.84,0.0,-580.0,0,0
8659,59.98,5495.62,4915.62,1,0
8660,33.65,0.0,-580.0,0,0
8661,19.53,0.0,-580.0,0,0
8662,17.43,0.0,-580.0,0,0
8663,34.68,0.0,-580.0,0,0
8664,46.77,2192.27,1612.27,1,0
8665,38.37,91.97,-488.03,1,0
8666,59.52,5380.81,4800.81,1,0
8667,18.65,0.0,-580.0,0,0
8668,25.87,0.0,-580.0,0,0
8669,31.75,0.0,-580.0,0,0
8670,20.92,0.0,-580.0,0,0
8671,65.03,6750.0,6170.0,1,1
8672,19.63,0.0,-580.0,0,0
8673,43.65,1411.47,831.47,1,0
8674,101.16,6750.0,6170.0,1,1
8675,36.61,0.0,-580.0,0,0
8676,58.65,5161.88,4581.88,1,0
8677,62.49,6122.64,5542.64,1,0
8678,50.24,3060.14,2480.14,1,0
8679,28.72,0.0,-580.0,0,0
8680,9.35,0.0,-580.0,0,0
8681,23.54,0.0,-580.0,0,0
8682,46.57,2141.64,1561.64,1,0
8683,45.89,1973.47,1393.47,1,0
8684,14.73,0.0,-580.0,0,0
8685,53.51,3877.1,3297.1,1,0
8686,43.57,1391.96,811.96,1,0
8687,56.88,4719.82,4139.82,1,0
8688,16.87,0.0,-580.0,0,0
8689,47.98,2495.77,1915.77,1,0
8690,29.48,0.0,-580.0,0,0
8691,53.25,3811.91,3231.91,1,0
8692,112.73,6750.0,6170.0,1,1
8693,45.13,1782.62,1202.62,1,0
8694,31.76,0.0,-580.0,0,0
8695,18.68,0.0,-580.0,0,0
8696,78.67,6750.0,6170.0,1,1
8697,11.22,0.0,-580.0,0,0
8698,55.33,4332.86,3752.86,1,0
8699,33.3,0.0,-580.0,0,0
8700,39.4,350.58,-229.42,1,0
8701,35.8,0.0,-580.0,0,0
8702,60.51,5627.4,5047.4,1,0
8703,5.48,0.0,-580.0,0,0
8704,39.62,403.83,-176.17,1,0
8705,5.9,0.0,-580.0,0,0
8706,7.86,0.0,-580.0,0,0
8707,6.04,0.0,-580.0,0,0
8708,12.63,0.0,-580.0,0,0
8709,28.36,0.0,-580.0,0,0
8710,13.99,0.0,-580.0,0,0
8711,16.09,0.0,-580.0,0,0
8712,50.16,3040.48,2460.48,1,0
8713,35.15,0.0,-580.0,0,0
8714,16.78,0.0,-580.0,0,0
8715,45.73,1932.9,1352.9,1,0
8716,30.22,0.0,-580.0,0,0
8717,43.18,1295.0,715.0,1,0
8718,51.36,3340.02,2760.02,1,0
8719,18.98,0.0,-580.0,0,0
8720,49.99,2998.08,2418.08,1,0
8721,58.81,5202.39,4622.39,1,0
8722,47.82,2454.54,1874.54,1,0
8723,9.12,0.0,-580.0,0,0
8724,42.07,1017.27,437.27,1,0
8725,76.85,6750.0,6170.0,1,1
8726,31.02,0.0,-580.0,0,0
8727,10.26,0.0,-580.0,0,0
8728,45.2,1800.75,1220.75,1,0
8729,32.18,0.0,-580.0,0,0
8730,10.71,0.0,-580.0,0,0
8731,46.98,2243.99,1663.99,1,0
8732,31.85,0.0,-580.0,0,0
8733,10.66,0.0,-580.0,0,0
8734,17.94,0.0,-580.0,0,0
8735,13.06,0.0,-580.0,0,0
8736,14.66,0.0,-580.0,0,0
8737,25.43,0.0,-580.0,0,0
8738,20.23,0.0,-580.0,0,0
8739,83.5,6750.0,6170.0,1,1
8740,9.76,0.0,-580.0,0,0
8741,75.25,6750.0,6170.0,1,1
8742,42.04,1010.93,430.93,1,0
8743,63.73,6431.52,5851.52,1,0
8744,65.37,6750.0,6170.0,1,1
8745,76.2,6750.0,6170.0,1,1
8746,38.98,244.71,-335.29,1,0
8747,22.38,0.0,-580.0,0,0
8748,51.3,3324.5,2744.5,1,0
8749,17.29,0.0,-580.0,0,0
8750,47.12,2279.7,1699.7,1,0
8751,30.38,0.0,-580.0,0,0
8752,69.43,6750.0,6170.0,1,1
8753,79.61,6750.0,6170.0,1,1
8754,94.5,6750.0,6170.0,1,1
8755,143.01,6750.0,6170.0,1,1
8756,46.76,2188.86,1608.86,1,0
8757,34.68,0.0,-580.0,0,0
8758,40.18,544.27,-35.73,1,0
8759,37.41,0.0,-580.0,0,0
8760,77.04,6750.0,6170.0,1,1
8761,90.88,6750.0,6170.0,1,1
8762,132.12,6750.0,6170.0,1,1
8763,11.1,0.0,-580.0,0,0
8764,29.14,0.0,-580.0,0,0
8765,47.44,2358.99,1778.99,1,0
8766,18.16,0.0,-580.0,0,0
8767,41.01,751.36,171.36,1,0
8768,105.95,6750.0,6170.0,1,1
8769,39.31,328.54,-251.46,1,0
8770,29.05,0.0,-580.0,0,0
8771,38.27,68.0,-512.0,1,0
8772,66.02,6750.0,6170.0,1,1
8773,40.53,633.33,53.33,1,0
8774,37.76,0.0,-580.0,0,0
8775,11.58,0.0,-580.0,0,0
8776,16.21,0.0,-580.0,0,0
8777,38.98,244.37,-335.63,1,0
8778,34.78,0.0,-580.0,0,0
8779,60.3,5573.95,4993.95,1,0
8780,13.09,0.0,-580.0,0,0
8781,30.35,0.0,-580.0,0,0
8782,70.59,6750.0,6170.0,1,1
8783,55.98,4494.41,3914.41,1,0
8784,77.55,6750.0,6170.0,1,1
8785,26.24,0.0,-580.0,0,0
8786,159.45,6750.0,6170.0,1,1
8787,29.03,0.0,-580.0,0,0
8788,51.84,3461.21,2881.21,1,0
8789,9.44,0.0,-580.0,0,0
8790,39.34,335.09,-244.91,1,0
8791,4.73,0.0,-580.0,0,0
8792,48.49,2622.59,2042.59,1,0
8793,60.78,5695.68,5115.68,1,0
8794,22.99,0.0,-580.0,0,0
8795,44.67,1666.79,1086.79,1,0
8796,38.62,155.83,-424.17,1,0
8797,24.94,0.0,-580.0,0,0
8798,64.63,6658.0,6078.0,1,0
8799,62.18,6044.58,5464.58,1,0
8800,35.22,0.0,-580.0,0,0
8801,48.35,2587.49,2007.49,1,0
8802,21.84,0.0,-580.0,0,0
8803,29.06,0.0,-580.0,0,0
8804,54.45,4111.69,3531.69,1,0
8805,37.4,0.0,-580.0,0,0
8806,13.38,0.0,-580.0,0,0
8807,42.21,1052.84,472.84,1,0
8808,68.07,6750.0,6170.0,1,1
8809,50.46,3115.68,2535.68,1,0
8810,36.58,0.0,-580.0,0,0
8811,20.87,0.0,-580.0,0,0
8812,21.38,0.0,-580.0,0,0
8813,59.65,5411.7,4831.7,1,0
8814,11.89,0.0,-580.0,0,0
8815,15.39,0.0,-580.0,0,0
8816,10.75,0.0,-580.0,0,0
8817,93.93,6750.0,6170.0,1,1
8818,40.08,521.17,-58.83,1,0
8819,25.98,0.0,-580.0,0,0
8820,38.91,227.33,-352.67,1,0
8821,37.26,0.0,-580.0,0,0
8822,30.43,0.0,-580.0,0,0
8823,7.91,0.0,-580.0,0,0
8824,44.68,1670.07,1090.07,1,0
8825,89.58,6750.0,6170.0,1,1
8826,8.22,0.0,-580.0,0,0
8827,46.02,2004.29,1424.29,1,0
8828,16.61,0.0,-580.0,0,0
8829,63.13,6282.09,5702.09,1,0
8830,57.63,4907.16,4327.16,1,0
8831,80.8,6750.0,6170.0,1,1
8832,59.68,5419.79,4839.79,1,0
8833,17.35,0.0,-580.0,0,0
8834,68.03,6750.0,6170.0,1,1
8835,5.06,0.0,-580.0,0,0
8836,65.64,6750.0,6170.0,1,1
8837,44.25,1562.88,982.88,1,0
8838,60.09,5523.66,4943.66,1,0
8839,22.99,0.0,-580.0,0,0
8840,29.8,0.0,-580.0,0,0
8841,37.9,0.0,-580.0,0,0
8842,49.72,2930.86,2350.86,1,0
8843,62.28,6070.65,5490.65,1,0
8844,80.03,6750.0,6170.0,1,1
8845,49.94,2984.38,2404.38,1,0
8846,19.71,0.0,-580.0,0,0
8847,68.8,6750.0,6170.0,1,1
8848,87.62,6750.0,6170.0,1,1
8849,10.52,0.0,-580.0,0,0
8850,27.87,0.0,-580.0,0,0
8851,28.44,0.0,-580.0,0,0
8852,25.29,0.0,-580.0,0,0
8853,30.68,0.0,-580.0,0,0
8854,22.22,0.0,-580.0,0,0
8855,34.23,0.0,-580.0,0,0
8856,23.91,0.0,-580.0,0,0
8857,15.59,0.0,-580.0,0,0
8858,35.37,0.0,-580.0,0,0
8859,39.85,462.99,-117.01,1,0
8860,54.26,4063.99,3483.99,1,0
8861,17.73,0.0,-580.0,0,0
8862,30.59,0.0,-580.0,0,0
8863,114.07,6750.0,6170.0,1,1
8864,28.92,0.0,-580.0,0,0
8865,57.77,4941.8,4361.8,1,0
8866,17.4,0.0,-580.0,0,0
8867,20.97,0.0,-580.0,0,0
8868,42.55,1137.96,557.96,1,0
8869,87.36,6750.0,6170.0,1,1
8870,43.2,1299.88,719.88,1,0
8871,16.85,0.0,-580.0,0,0
8872,54.82,4204.69,3624.69,1,0
8873,40.61,652.55,72.55,1,0
8874,34.31,0.0,-580.0,0,0
8875,52.27,3566.84,2986.84,1,0
8876,35.65,0.0,-580.0,0,0
8877,25.12,0.0,-580.0,0,0
8878,45.45,1862.43,1282.43,1,0
8879,60.29,5572.76,4992.76,1,0
8880,29.87,0.0,-580.0,0,0
8881,45.33,1831.58,1251.58,1,0
8882,52.06,3515.51,2935.51,1,0
8883,76.72,6750.0,6170.0,1,1
8884,58.27,5067.19,4487.19,1,0
8885,32.03,0.0,-580.0,0,0
8886,39.05,263.11,-316.89,1,0
8887,16.6,0.0,-580.0,0,0
8888,36.39,0.0,-580.0,0,0
8889,103.6,6750.0,6170.0,1,1
8890,13.02,0.0,-580.0,0,0
8891,91.36,6750.0,6170.0,1,1
8892,17.29,0.0,-580.0,0,0
8893,1.94,0.0,-580.0,0,0
8894,33.25,0.0,-580.0,0,0
8895,52.66,3664.64,3084.64,1,0
8896,30.33,0.0,-580.0,0,0
8897,16.86,0.0,-580.0,0,0
8898,34.5,0.0,-580.0,0,0
8899,22.45,0.0,-580.0,0,0
8900,39.67,418.27,-161.73,1,0
8901,11.85,0.0,-580.0,0,0
8902,48.08,2519.05,1939.05,1,0
8903,67.09,6750.0,6170.0,1,1
8904,14.97,0.0,-580.0,0,0
8905,37.52,0.0,-580.0,0,0
8906,44.35,1587.56,1007.56,1,0
8907,79.04,6750.0,6170.0,1,1
8908,18.56,0.0,-580.0,0,0
8909,17.63,0.0,-580.0,0,0
8910,79.08,6750.0,6170.0,1,1
8911,11.66,0.0,-580.0,0,0
8912,35.16,0.0,-580.0,0,0
8913,37.16,0.0,-580.0,0,0
8914,33.38,0.0,-580.0,0,0
8915,55.89,4471.85,3891.85,1,0
8916,83.76,6750.0,6170.0,1,1
8917,100.5,6750.0,6170.0,1,1
8918,88.73,6750.0,6170.0,1,1
8919,72.41,6750.0,6170.0,1,1
8920,13.5,0.0,-580.0,0,0
8921,32.21,0.0,-580.0,0,0
8922,22.81,0.0,-580.0,0,0
8923,30.58,0.0,-580.0,0,0
8924,38.71,176.92,-403.08,1,0
8925,58.95,5238.66,4658.66,1,0
8926,2.44,0.0,-580.0,0,0
8927,85.18,6750.0,6170.0,1,1
8928,28.6,0.0,-580.0,0,0
8929,25.56,0.0,-580.0,0,0
8930,49.61,2902.68,2322.68,1,0
8931,35.75,0.0,-580.0,0,0
8932,64.84,6709.76,6129.76,1,0
8933,43.56,1390.66,810.66,1,0
8934,20.31,0.0,-580.0,0,0
8935,62.39,6097.37,5517.37,1,0
8936,51.58,3393.99,2813.99,1,0
8937,16.24,0.0,-580.0,0,0
8938,12.21,0.0,-580.0,0,0
8939,42.42,1103.89,523.89,1,0
8940,46.51,2126.56,1546.56,1,0
8941,36.96,0.0,-580.0,0,0
8942,22.37,0.0,-580.0,0,0
8943,25.94,0.0,-580.0,0,0
8944,59.52,5380.96,4800.96,1,0
8945,35.59,0.0,-580.0,0,0
8946,32.13,0.0,-580.0,0,0
8947,20.75,0.0,-580.0,0,0
8948,103.41,6750.0,6170.0,1,1
8949,63.49,6373.19,5793.19,1,0
8950,79.05,6750.0,6170.0,1,1
8951,58.91,5226.51,4646.51,1,0
8952,35.22,0.0,-580.0,0,0
8953,71.58,6750.0,6170.0,1,1
8954,21.19,0.0,-580.0,0,0
8955,37.82,0.0,-580.0,0,0
8956,16.62,0.0,-580.0,0,0
8957,27.81,0.0,-580.0,0,0
8958,30.85,0.0,-580.0,0,0
8959,58.73,5183.68,4603.68,1,0
8960,56.58,4645.29,4065.29,1,0
8961,29.64,0.0,-580.0,0,0
8962,54.88,4219.58,3639.58,1,0
8963,11.2,0.0,-580.0,0,0
8964,25.33,0.0,-580.0,0,0
8965,38.72,179.46,-400.54,1,0
8966,17.88,0.0,-580.0,0,0
8967,25.99,0.0,-580.0,0,0
8968,59.74,5435.12,4855.12,1,0
8969,13.9,0.0,-580.0,0,0
8970,75.26,6750.0,6170.0,1,1
8971,76.91,6750.0,6170.0,1,1
8972,16.79,0.0,-580.0,0,0
8973,93.88,6750.0,6170.0,1,1
8974,26.04,0.0,-580.0,0,0
8975,28.54,0.0,-580.0,0,0
8976,87.06,6750.0,6170.0,1,1
8977,24.23,0.0,-580.0,0,0
8978,28.07,0.0,-580.0,0,0
8979,12.27,0.0,-580.0,0,0
8980,51.51,3376.28,2796.28,1,0
8981,51.49,3371.75,2791.75,1,0
8982,54.64,4159.09,3579.09,1,0
8983,59.35,5336.35,4756.35,1,0
8984,43.66,1414.5,834.5,1,0
8985,26.71,0.0,-580.0,0,0
8986,35.11,0.0,-580.0,0,0
8987,28.46,0.0,-580.0,0,0
8988,36.09,0.0,-580.0,0,0
8989,60.6,5649.4,5069.4,1,0
8990,31.59,0.0,-580.0,0,0
8991,109.57,6750.0,6170.0,1,1
8992,48.32,2579.61,1999.61,1,0
8993,28.77,0.0,-580.0,0,0
8994,62.83,6206.44,5626.44,1,0
8995,20.73,0.0,-580.0,0,0
8996,24.23,0.0,-580.0,0,0
8997,66.83,6750.0,6170.0,1,1
8998,55.47,4367.54,3787.54,1,0
8999,32.6,0.0,-580.0,0,0
9000,103.64,6750.0,6170.0,1,1
9001,20.59,0.0,-580.0,0,0
9002,20.7,0.0,-580.0,0,0
9003,47.25,2311.99,1731.99,1,0
9004,24.54,0.0,-580.0,0,0
9005,50.67,3167.82,2587.82,1,0
9006,36.78,0.0,-580.0,0,0
9007,102.47,6750.0,6170.0,1,1
9008,30.35,0.0,-580.0,0,0
9009,48.6,2651.07,2071.07,1,0
9010,12.37,0.0,-580.0,0,0
9011,41.61,903.04,323.04,1,0
9012,64.93,6731.49,6151.49,1,0
9013,4.23,0.0,-580.0,0,0
9014,72.43,6750.0,6170.0,1,1
9015,30.78,0.0,-580.0,0,0
9016,41.21,802.21,222.21,1,0
9017,14.78,0.0,-580.0,0,0
9018,79.26,6750.0,6170.0,1,1
9019,59.57,5393.55,4813.55,1,0
9020,76.59,6750.0,6170.0,1,1
9021,31.49,0.0,-580.0,0,0
9022,65.62,6750.0,6170.0,1,1
9023,32.01,0.0,-580.0,0,0
9024,27.74,0.0,-580.0,0,0
9025,34.06,0.0,-580.0,0,0
9026,16.04,0.0,-580.0,0,0
9027,44.76,1689.09,1109.09,1,0
9028,12.45,0.0,-580.0,0,0
9029,52.79,3697.02,3117.02,1,0
9030,14.2,0.0,-580.0,0,0
9031,49.54,2885.47,2305.47,1,0
9032,34.53,0.0,-580.0,0,0
9033,73.45,6750.0,6170.0,1,1
9034,35.0,0.0,-580.0,0,0
9035,7.09,0.0,-580.0,0,0
9036,32.25,0.0,-580.0,0,0
9037,13.58,0.0,-580.0,0,0
9038,38.71,176.94,-403.06,1,0
9039,32.43,0.0,-580.0,0,0
9040,38.62,155.29,-424.71,1,0
9041,35.2,0.0,-580.0,0,0
9042,26.45,0.0,-580.0,0,0
9043,27.49,0.0,-580.0,0,0
9044,29.98,0.0,-580.0,0,0
9045,103.5,6750.0,6170.0,1,1
9046,27.67,0.0,-580.0,0,0
9047,40.82,705.65,125.65,1,0
9048,87.24,6750.0,6170.0,1,1
9049,45.96,1990.3,1410.3,1,0
9050,39.08,269.23,-310.77,1,0
9051,25.88,0.0,-580.0,0,0
9052,38.19,47.44,-532.56,1,0
9053,57.95,4988.56,4408.56,1,0
9054,93.26,6750.0,6170.0,1,1
9055,48.67,2667.8,2087.8,1,0
9056,70.25,6750.0,6170.0,1,1
9057,58.14,5034.44,4454.44,1,0
9058,17.82,0.0,-580.0,0,0
9059,20.43,0.0,-580.0,0,0
9060,32.23,0.0,-580.0,0,0
9061,33.81,0.0,-580.0,0,0
9062,102.48,6750.0,6170.0,1,1
9063,50.08,3020.3,2440.3,1,0
9064,51.7,3424.64,2844.64,1,0
9065,55.2,4301.25,3721.25,1,0
9066,17.08,0.0,-580.0,0,0
9067,10.48,0.0,-580.0,0,0
9068,21.04,0.0,-580.0,0,0
9069,8.35,0.0,-580.0,0,0
9070,5.0,0.0,-580.0,0,0
9071,26.32,0.0,-580.0,0,0
9072,38.58,145.3,-434.7,1,0
9073,17.48,0.0,-580.0,0,0
9074,118.03,6750.0,6170.0,1,1
9075,15.22,0.0,-580.0,0,0
9076,42.75,1188.55,608.55,1,0
9077,16.89,0.0,-580.0,0,0
9078,36.68,0.0,-580.0,0,0
9079,52.26,3565.79,2985.79,1,0
9080,10.75,0.0,-580.0,0,0
9081,49.06,2766.12,2186.12,1,0
9082,0.0,0.0,-580.0,0,0
9083,55.25,4312.82,3732.82,1,0
9084,54.39,4097.41,3517.41,1,0
9085,36.99,0.0,-580.0,0,0
9086,78.8,6750.0,6170.0,1,1
9087,45.43,1857.49,1277.49,1,0
9088,6.19,0.0,-580.0,0,0
9089,81.88,6750.0,6170.0,1,1
9090,55.38,4344.22,3764.22,1,0
9091,17.27,0.0,-580.0,0,0
9092,52.76,3691.01,3111.01,1,0
9093,28.19,0.0,-580.0,0,0
9094,48.45,2612.46,2032.46,1,0
9095,44.16,1540.39,960.39,1,0
9096,29.29,0.0,-580.0,0,0
9097,24.01,0.0,-580.0,0,0
9098,41.29,821.84,241.84,1,0
9099,17.55,0.0,-580.0,0,0
9100,31.68,0.0,-580.0,0,0
9101,21.94,0.0,-580.0,0,0
9102,22.32,0.0,-580.0,0,0
9103,20.96,0.0,-580.0,0,0
9104,27.16,0.0,-580.0,0,0
9105,35.25,0.0,-580.0,0,0
9106,176.56,6750.0,6170.0,1,1
9107,31.69,0.0,-580.0,0,0
9108,55.51,4378.3,3798.3,1,0
9109,30.31,0.0,-580.0,0,0
9110,61.04,5760.54,5180.54,1,0
9111,57.72,4929.43,4349.43,1,0
9112,40.43,608.52,28.52,1,0
9113,42.8,1200.31,620.31,1,0
9114,49.0,2749.7,2169.7,1,0
9115,6.04,0.0,-580.0,0,0
9116,73.35,6750.0,6170.0,1,1
9117,17.52,0.0,-580.0,0,0
9118,33.13,0.0,-580.0,0,0
9119,49.69,2922.46,2342.46,1,0
9120,53.27,3817.07,3237.07,1,0
9121,9.59,0.0,-580.0,0,0
9122,83.93,6750.0,6170.0,1,1
9123,7.09,0.0,-580.0,0,0
9124,6.66,0.0,-580.0,0,0
9125,33.98,0.0,-580.0,0,0
9126,152.6,6750.0,6170.0,1,1
9127,65.46,6750.0,6170.0,1,1
9128,18.14,0.0,-580.0,0,0
9129,105.89,6750.0,6170.0,1,1
9130,58.45,5112.04,4532.04,1,0
9131,37.03,0.0,-580.0,0,0
9132,108.11,6750.0,6170.0,1,1
9133,32.64,0.0,-580.0,0,0
9134,36.59,0.0,-580.0,0,0
9135,38.9,224.68,-355.32,1,0
9136,38.23,57.06,-522.94,1,0
9137,29.38,0.0,-580.0,0,0
9138,66.44,6750.0,6170.0,1,1
9139,29.81,0.0,-580.0,0,0
9140,30.33,0.0,-580.0,0,0
9141,72.09,6750.0,6170.0,1,1
9142,13.6,0.0,-580.0,0,0
9143,16.46,0.0,-580.0,0,0
9144,50.17,3042.46,2462.46,1,0
9145,50.43,3107.46,2527.46,1,0
9146,58.94,5236.01,4656.01,1,0
9147,17.46,0.0,-580.0,0,0
9148,40.59,647.3,67.3,1,0
9149,65.38,6750.0,6170.0,1,1
9150,34.59,0.0,-580.0,0,0
9151,7.11,0.0,-580.0,0,0
9152,91.77,6750.0,6170.0,1,1
9153,12.51,0.0,-580.0,0,0
9154,26.97,0.0,-580.0,0,0
9155,10.41,0.0,-580.0,0,0
9156,146.61,6750.0,6170.0,1,1
9157,31.35,0.0,-580.0,0,0
9158,36.62,0.0,-580.0,0,0
9159,37.36,0.0,-580.0,0,0
9160,80.25,6750.0,6170.0,1,1
9161,66.31,6750.0,6170.0,1,1
9162,66.67,6750.0,6170.0,1,1
9163,29.81,0.0,-580.0,0,0
9164,36.14,0.0,-580.0,0,0
9165,52.97,3743.3,3163.3,1,0
9166,12.8,0.0,-580.0,0,0
9167,65.33,6750.0,6170.0,1,1
9168,62.7,6175.97,5595.97,1,0
9169,3.47,0.0,-580.0,0,0
9170,47.59,2397.74,1817.74,1,0
9171,66.36,6750.0,6170.0,1,1
9172,34.91,0.0,-580.0,0,0
9173,9.3,0.0,-580.0,0,0
9174,59.84,5460.35,4880.35,1,0
9175,45.58,1894.28,1314.28,1,0
9176,75.75,6750.0,6170.0,1,1
9177,43.51,1378.63,798.63,1,0
9178,51.62,3404.96,2824.96,1,0
9179,44.35,1586.31,1006.31,1,0
9180,10.39,0.0,-580.0,0,0
9181,18.49,0.0,-580.0,0,0
9182,36.49,0.0,-580.0,0,0
9183,110.45,6750.0,6170.0,1,1
9184,31.88,0.0,-580.0,0,0
9185,22.39,0.0,-580.0,0,0
9186,25.11,0.0,-580.0,0,0
9187,58.93,5233.64,4653.64,1,0
9188,11.2,0.0,-580.0,0,0
9189,54.64,4159.25,3579.25,1,0
9190,22.75,0.0,-580.0,0,0
9191,48.9,2724.46,2144.46,1,0
9192,35.22,0.0,-580.0,0,0
9193,37.05,0.0,-580.0,0,0
9194,21.31,0.0,-580.0,0,0
9195,59.28,5320.19,4740.19,1,0
9196,66.63,6750.0,6170.0,1,1
9197,18.98,0.0,-580.0,0,0
9198,9.12,0.0,-580.0,0,0
9199,62.77,6192.23,5612.23,1,0
9200,12.56,0.0,-580.0,0,0
9201,55.39,4347.77,3767.77,1,0
9202,11.51,0.0,-580.0,0,0
9203,6.19,0.0,-580.0,0,0
9204,86.81,6750.0,6170.0,1,1
9205,33.07,0.0,-580.0,0,0
9206,23.08,0.0,-580.0,0,0
9207,35.48,0.0,-580.0,0,0
9208,21.72,0.0,-580.0,0,0
9209,38.87,218.13,-361.87,1,0
9210,30.35,0.0,-580.0,0,0
9211,44.91,1728.36,1148.36,1,0
9212,34.88,0.0,-580.0,0,0
9213,88.02,6750.0,6170.0,1,1
9214,29.67,0.0,-580.0,0,0
9215,35.87,0.0,-580.0,0,0
9216,25.86,0.0,-580.0,0,0
9217,49.4,2850.39,2270.39,1,0
9218,65.18,6750.0,6170.0,1,1
9219,109.12,6750.0,6170.0,1,1
9220,36.44,0.0,-580.0,0,0
9221,45.33,1833.02,1253.02,1,0
9222,47.97,2491.66,1911.66,1,0
9223,44.04,1508.85,928.85,1,0
9224,12.54,0.0,-580.0,0,0
9225,23.4,0.0,-580.0,0,0
9226,58.39,5097.25,4517.25,1,0
9227,78.23,6750.0,6170.0,1,1
9228,15.83,0.0,-580.0,0,0
9229,81.62,6750.0,6170.0,1,1
9230,19.58,0.0,-580.0,0,0
9231,67.08,6750.0,6170.0,1,1
9232,19.13,0.0,-580.0,0,0
9233,28.34,0.0,-580.0,0,0
9234,72.21,6750.0,6170.0,1,1
9235,52.73,3683.0,3103.0,1,0
9236,98.98,6750.0,6170.0,1,1
9237,11.56,0.0,-580.0,0,0
9238,2.56,0.0,-580.0,0,0
9239,48.67,2667.29,2087.29,1,0
9240,20.75,0.0,-580.0,0,0
9241,64.22,6554.5,5974.5,1,0
9242,47.94,2485.66,1905.66,1,0
9243,48.64,2659.76,2079.76,1,0
9244,17.07,0.0,-580.0,0,0
9245,74.11,6750.0,6170.0,1,1
9246,61.54,5885.51,5305.51,1,0
9247,98.62,6750.0,6170.0,1,1
9248,21.54,0.0,-580.0,0,0
9249,111.79,6750.0,6170.0,1,1
9250,35.9,0.0,-580.0,0,0
9251,50.57,3143.65,2563.65,1,0
9252,69.97,6750.0,6170.0,1,1
9253,37.38,0.0,-580.0,0,0
9254,72.85,6750.0,6170.0,1,1
9255,40.06,513.79,-66.21,1,0
9256,15.97,0.0,-580.0,0,0
9257,31.64,0.0,-580.0,0,0
9258,43.93,1481.28,901.28,1,0
9259,34.41,0.0,-580.0,0,0
9260,30.9,0.0,-580.0,0,0
9261,31.14,0.0,-580.0,0,0
9262,40.22,555.73,-24.27,1,0
9263,85.68,6750.0,6170.0,1,1
9264,130.4,6750.0,6170.0,1,1
9265,25.21,0.0,-580.0,0,0
9266,31.6,0.0,-580.0,0,0
9267,24.57,0.0,-580.0,0,0
9268,29.8,0.0,-580.0,0,0
9269,24.26,0.0,-580.0,0,0
9270,39.37,343.61,-236.39,1,0
9271,21.47,0.0,-580.0,0,0
9272,52.51,3626.89,3046.89,1,0
9273,26.86,0.0,-580.0,0,0
9274,53.91,3976.32,3396.32,1,0
9275,26.19,0.0,-580.0,0,0
9276,21.37,0.0,-580.0,0,0
9277,35.44,0.0,-580.0,0,0
9278,56.31,4576.98,3996.98,1,0
9279,5.64,0.0,-580.0,0,0
9280,33.86,0.0,-580.0,0,0
9281,95.8,6750.0,6170.0,1,1
9282,33.1,0.0,-580.0,0,0
9283,28.37,0.0,-580.0,0,0
9284,31.92,0.0,-580.0,0,0
9285,34.69,0.0,-580.0,0,0
9286,83.67,6750.0,6170.0,1,1
9287,119.74,6750.0,6170.0,1,1
9288,35.55,0.0,-580.0,0,0
9289,67.82,6750.0,6170.0,1,1
9290,38.41,102.94,-477.06,1,0
9291,9.98,0.0,-580.0,0,0
9292,63.15,6286.88,5706.88,1,0
9293,41.8,948.84,368.84,1,0
9294,11.6,0.0,-580.0,0,0
9295,11.31,0.0,-580.0,0,0
9296,86.56,6750.0,6170.0,1,1
9297,84.31,6750.0,6170.0,1,1
9298,42.46,1114.8,534.8,1,0
9299,57.21,4801.47,4221.47,1,0
9300,70.0,6750.0,6170.0,1,1
9301,47.26,2314.88,1734.88,1,0
9302,32.2,0.0,-580.0,0,0
9303,37.16,0.0,-580.0,0,0
9304,40.34,585.04,5.04,1,0
9305,13.6,0.0,-580.0,0,0
9306,58.13,5033.5,4453.5,1,0
9307,4.51,0.0,-580.0,0,0
9308,72.12,6750.0,6170.0,1,1
9309,53.84,3959.8,3379.8,1,0
9310,50.96,3239.09,2659.09,1,0
9311,82.51,6750.0,6170.0,1,1
9312,121.32,6750.0,6170.0,1,1
9313,29.04,0.0,-580.0,0,0
9314,39.99,497.25,-82.75,1,0
9315,4.69,0.0,-580.0,0,0
9316,25.06,0.0,-580.0,0,0
9317,13.65,0.0,-580.0,0,0
